experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
_lowTORIN_KGPUMBL_052817.xls,NCYC 3451-1 uM Torin 1,,,,,NCYC 3451,NCYC361,1 uM Torin 1,NCYC361*1 uM Torin 1,0,0.007666667,0.014,0.013666667,0.012,0.013666667,0.013333333,0.017666667,0.018333333,0.013,0.015,0.010666667,0.014,0.013,0.013,0.011666667,0.016666667,0.011666667,0.008666667,0.012333333,0.015333333,0.012666667,0.013,0.009666667,0.013333333,0.012666667,0.01,0.019,0.010333333,0.015,0.014333333,0.013333333,0.012666667,0.013666667,0.011666667,0.012333333,0.016,0.007333333,0.009,0.018,0.010333333
_lowTORIN_KGPUMBL_052817.xls,NCYC 3451-2.5% DMSO,,,,,NCYC 3451,NCYC361,2.5% DMSO,NCYC361*2.5% DMSO,0,0.000666667,0.004333333,0.005666667,0.005333333,0.003666667,0.006,0.01,0.007666667,0.005666667,0.007666667,0.003666667,0.004333333,0.006666667,0.005666667,0.007333333,0.005666667,0.007,0.005333333,0.005333333,0.007666667,0.005333333,0.007666667,0.003666667,0.007,0.005333333,0.004666667,0.010333333,0.001666667,0.006666667,0.007333333,0.011333333,0.007666667,0.004,0.005,0.004666667,0.010333333,0.000333333,0.002,0.005666667,0.002666667
_lowTORIN_KGPUMBL_052817.xls,NCYC 3452-1 uM Torin 1,113.0247468,13.13918783,135.3275248,9.200052439,NCYC 3452,K11,1 uM Torin 1,K11*1 uM Torin 1,0,0.077666667,0.086,0.087333333,0.089666667,0.095,0.100333333,0.109333333,0.119,0.124,0.139333333,0.149333333,0.170666667,0.199666667,0.227333333,0.266333333,0.312333333,0.362666667,0.425333333,0.511,0.605,0.709,0.820666667,0.931333333,1.048333333,1.131666667,1.186666667,1.248,1.266333333,1.291666667,1.307,1.311,1.322666667,1.332333333,1.340333333,1.346666667,1.356666667,1.358,1.365,1.384333333,1.384
_lowTORIN_KGPUMBL_052817.xls,NCYC 3452-2.5% DMSO,119.5784445,6.495888632,139.4600847,12.39505388,NCYC 3452,K11,2.5% DMSO,K11*2.5% DMSO,0,0.084,0.095,0.092333333,0.095,0.097333333,0.103,0.110666667,0.115666667,0.124,0.133,0.145,0.167333333,0.188666667,0.216666667,0.251333333,0.289666667,0.336666667,0.399,0.469666667,0.558333333,0.659333333,0.773333333,0.889,1.007,1.103666667,1.183333333,1.246,1.272,1.308666667,1.320333333,1.333,1.34,1.345666667,1.351333333,1.365,1.372333333,1.373333333,1.381666667,1.395666667,1.401333333
_lowTORIN_KGPUMBL_052817.xls,NCYC 3453-1 uM Torin 1,82.35072426,4.710940628,93.85178459,1.840879116,NCYC 3453,YS4,1 uM Torin 1,YS4*1 uM Torin 1,0,0.102,0.130333333,0.166,0.202333333,0.257666667,0.322666667,0.402333333,0.511666667,0.621666667,0.76,0.892333333,1.025666667,1.099333333,1.119,1.127666667,1.138666667,1.144333333,1.162,1.185666667,1.207,1.220666667,1.235666667,1.246333333,1.271,1.276,1.287666667,1.312,1.312333333,1.341666667,1.357666667,1.364,1.389,1.401333333,1.422,1.429333333,1.447333333,1.451666667,1.464333333,1.493,1.492666667
_lowTORIN_KGPUMBL_052817.xls,NCYC 3453-2.5% DMSO,73.3604661,7.748985227,80.73906407,4.135165859,NCYC 3453,YS4,2.5% DMSO,YS4*2.5% DMSO,0,0.034333333,0.048666667,0.055333333,0.067,0.084,0.104333333,0.133,0.167333333,0.212333333,0.277333333,0.355,0.464333333,0.581333333,0.712,0.844333333,0.946,1.0,1.050666667,1.076,1.090333333,1.105666667,1.119333333,1.129333333,1.152,1.166333333,1.180333333,1.202333333,1.199333333,1.229,1.244666667,1.257333333,1.273333333,1.284666667,1.302333333,1.318333333,1.333,1.34,1.358666667,1.377666667,1.388333333
_lowTORIN_KGPUMBL_052817.xls,NCYC 3454-1 uM Torin 1,75.15504003,1.907134877,83.42773827,7.734811234,NCYC 3454,YS9,1 uM Torin 1,YS9*1 uM Torin 1,0,0.105,0.134666667,0.160666667,0.195333333,0.252666667,0.332,0.426,0.553666667,0.686666667,0.835666667,0.976,1.116333333,1.185333333,1.214333333,1.244666667,1.270333333,1.297333333,1.325666667,1.359666667,1.393,1.427,1.459333333,1.479333333,1.512,1.526,1.542333333,1.570666667,1.572666667,1.605333333,1.626333333,1.636333333,1.656333333,1.674333333,1.688,1.701333333,1.714,1.719333333,1.730666667,1.753333333,1.753333333
_lowTORIN_KGPUMBL_052817.xls,NCYC 3454-2.5% DMSO,60.93009391,16.67805593,111.2750764,25.15926601,NCYC 3454,YS9,2.5% DMSO,YS9*2.5% DMSO,0,0.112,0.148,0.170333333,0.212666667,0.272333333,0.340333333,0.396333333,0.562666667,0.699,0.851666667,0.996333333,1.121333333,1.188333333,1.218,1.248666667,1.276666667,1.303333333,1.336,1.363666667,1.403,1.434333333,1.461333333,1.480333333,1.515333333,1.531,1.550333333,1.574,1.577333333,1.604666667,1.627333333,1.642,1.659333333,1.675,1.688666667,1.706,1.718,1.721,1.730666667,1.748333333,1.755
_lowTORIN_KGPUMBL_052817.xls,NCYC 3455-1 uM Torin 1,102.2229437,5.046733277,133.0267917,11.10614899,NCYC 3455,322134 S ,1 uM Torin 1,322134 S *1 uM Torin 1,0,0.059,0.077666667,0.087666667,0.095,0.115,0.128,0.144,0.17,0.190333333,0.220666667,0.251,0.308,0.362,0.427333333,0.502333333,0.582,0.659333333,0.751,0.854333333,0.948666667,1.011,1.055333333,1.098666667,1.156666667,1.171,1.192333333,1.223666667,1.231,1.275333333,1.305333333,1.323333333,1.364,1.390666667,1.427333333,1.449333333,1.473,1.487,1.508333333,1.548333333,1.553333333
_lowTORIN_KGPUMBL_052817.xls,NCYC 3455-2.5% DMSO,99.15903972,11.03503631,127.0155404,15.87636027,NCYC 3455,322134 S ,2.5% DMSO,322134 S *2.5% DMSO,0,0.041333333,0.056333333,0.063,0.073333333,0.086333333,0.102,0.113,0.129333333,0.148,0.171,0.186666667,0.230666667,0.273666667,0.325666667,0.388666667,0.459333333,0.526333333,0.62,0.718,0.823,0.924666667,1.017666667,1.068666667,1.103,1.115,1.134666667,1.167666667,1.169666667,1.217,1.239333333,1.256666667,1.296,1.324,1.362,1.386666667,1.413333333,1.429333333,1.454333333,1.486333333,1.494
_lowTORIN_KGPUMBL_052817.xls,NCYC 3456-1 uM Torin 1,79.2755956,2.617792219,85.71775875,5.316703573,NCYC 3456,378604 X,1 uM Torin 1,378604 X*1 uM Torin 1,0,0.110666667,0.133,0.161,0.199333333,0.255666667,0.332333333,0.418666667,0.532333333,0.648666667,0.777333333,0.908333333,1.056333333,1.164333333,1.209,1.222666667,1.231,1.240333333,1.248333333,1.267,1.282333333,1.294333333,1.310333333,1.325333333,1.351666667,1.364333333,1.383333333,1.415333333,1.424666667,1.458666667,1.483666667,1.501666667,1.530333333,1.552333333,1.577,1.593333333,1.615,1.622666667,1.641333333,1.669666667,1.675666667
_lowTORIN_KGPUMBL_052817.xls,NCYC 3456-2.5% DMSO,79.42904853,3.797150172,83.16334724,4.87485623,NCYC 3456,378604 X,2.5% DMSO,378604 X*2.5% DMSO,0,0.105,0.128,0.144666667,0.177666667,0.227333333,0.295,0.377666667,0.479333333,0.599,0.728,0.862,1.013,1.129666667,1.202333333,1.215333333,1.227,1.231,1.245666667,1.260333333,1.275333333,1.286666667,1.299666667,1.311666667,1.335,1.347,1.364333333,1.392,1.4,1.43,1.45,1.476,1.493666667,1.518333333,1.543,1.562666667,1.586666667,1.598333333,1.615666667,1.643666667,1.653666667
_lowTORIN_KGPUMBL_052817.xls,NCYC 3457-1 uM Torin 1,108.5753566,2.86503828,120.3030353,3.013437748,NCYC 3457,273614 N,1 uM Torin 1,273614 N*1 uM Torin 1,0,0.101333333,0.124666667,0.145333333,0.171333333,0.205,0.245666667,0.285,0.343666667,0.405,0.487,0.571333333,0.687666667,0.799666667,0.922,1.043333333,1.156333333,1.216666667,1.246666667,1.285,1.322,1.355666667,1.387333333,1.409333333,1.445333333,1.461333333,1.480333333,1.514,1.518,1.552,1.575333333,1.587,1.607333333,1.626666667,1.640333333,1.654,1.667,1.670666667,1.681333333,1.705666667,1.706333333
_lowTORIN_KGPUMBL_052817.xls,NCYC 3457-2.5% DMSO,90.75943134,2.805095508,102.8394722,5.824454457,NCYC 3457,273614 N,2.5% DMSO,273614 N*2.5% DMSO,0,0.048,0.061666667,0.069333333,0.083333333,0.102,0.118333333,0.142333333,0.163666667,0.195,0.238,0.289333333,0.363666667,0.446333333,0.543333333,0.651666667,0.772666667,0.891333333,1.021333333,1.134666667,1.198666667,1.236666667,1.273,1.303,1.343666667,1.367333333,1.397666667,1.431666667,1.442333333,1.481666667,1.508,1.529666667,1.551,1.572,1.591333333,1.608,1.624333333,1.628,1.643,1.661666667,1.671666667
