experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3471-100 uM AZD8055,68.6216368,0.671348549,75.56185308,3.113508208,NCYC 3471,YJM981 ,100 uM AZD8055,YJM981 *100 uM AZD8055,0,0.038,0.043,0.055666667,0.075333333,0.095,0.13,0.166,0.224666667,0.295666667,0.378666667,0.474333333,0.588666667,0.725333333,0.862333333,0.987,1.056333333,1.090333333,1.111,1.134333333,1.162666667,1.186,1.215,1.247,1.280333333,1.313333333,1.349333333,1.372666667,1.396,1.417333333,1.441333333,1.462666667,1.482333333,1.504666667,1.523333333,1.542666667,1.557333333,1.577,1.586,1.597666667,1.611333333
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3472-100 uM AZD8055,66.85489258,5.968878002,72.35128745,11.00547812,NCYC 3472,YJM975 ,100 uM AZD8055,YJM975 *100 uM AZD8055,0,0.066333333,0.079333333,0.099666667,0.126333333,0.167333333,0.225666667,0.285333333,0.371,0.464666667,0.567,0.677333333,0.769666667,0.867666667,0.968333333,1.053333333,1.112666667,1.154333333,1.177,1.203333333,1.236333333,1.263,1.294,1.324333333,1.354,1.384333333,1.414333333,1.438666667,1.462666667,1.484,1.51,1.530333333,1.547,1.568333333,1.583333333,1.599,1.613666667,1.627666667,1.637333333,1.651666667,1.657666667
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3486-100 uM AZD8055,89.77186083,1.210861845,94.27519845,1.598213364,NCYC 3486,NCYC110 ,100 uM AZD8055,NCYC110 *100 uM AZD8055,0,0.023,0.025333333,0.028666667,0.030666667,0.037333333,0.048333333,0.055,0.069666667,0.086333333,0.104666667,0.131333333,0.160666667,0.201,0.249,0.311333333,0.388666667,0.483,0.582,0.703333333,0.829,0.958666667,1.048333333,1.083666667,1.098666667,1.115,1.135333333,1.152333333,1.174666667,1.196,1.225666667,1.248666667,1.273,1.304666667,1.330333333,1.356333333,1.383333333,1.41,1.429,1.449,1.469333333
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3487-100 uM AZD8055,114.746685,10.66056024,134.651391,3.712460052,NCYC 3487,YS2 ,100 uM AZD8055,YS2 *100 uM AZD8055,0,0.034333333,0.037333333,0.043666667,0.048333333,0.057666667,0.066666667,0.072333333,0.081,0.087666667,0.092333333,0.100333333,0.103333333,0.110333333,0.117333333,0.126,0.134666667,0.148333333,0.164333333,0.184333333,0.208666667,0.238666667,0.278,0.327333333,0.386666667,0.446666667,0.527,0.608,0.7,0.768666667,0.837333333,0.911,0.979,1.028333333,1.048333333,1.066666667,1.089333333,1.111,1.128,1.155,1.180333333
SET2AZDredo+highTORINMBL_07302017.xls,yML557-100 uM AZD8055,58.83263682,9.823576961,77.30075395,4.081225192,yML 557,T7,100 uM AZD8055,T7*100 uM AZD8055,0,0.071,0.075666667,0.081,0.08,0.127,0.173666667,0.232666667,0.296,0.389,0.518666667,0.653333333,0.8,0.949333333,1.088333333,1.201666667,1.274666667,1.309,1.338,1.372333333,1.406,1.437,1.471333333,1.505333333,1.532333333,1.553666667,1.579333333,1.597666667,1.616333333,1.634,1.652,1.666666667,1.68,1.695333333,1.707,1.719333333,1.730333333,1.743666667,1.750333333,1.761,1.768666667
SET2AZDredo+highTORINMBL_07302017.xls,yML558-100 uM AZD8055,65.74952602,1.26607734,69.19085786,3.001659942,yML 558,FL100,100 uM AZD8055,FL100*100 uM AZD8055,0,0.055333333,0.061,0.071666667,0.085666667,0.111,0.153333333,0.199333333,0.273333333,0.365666667,0.477333333,0.61,0.750666667,0.901333333,1.037,1.150666667,1.195,1.223666667,1.247,1.278,1.310333333,1.338666667,1.372,1.406,1.434333333,1.461,1.490333333,1.513,1.536666667,1.558666667,1.586,1.602,1.619666667,1.642333333,1.658,1.672666667,1.689666667,1.708333333,1.713666667,1.728666667,1.733333333
SET2AZDredo+highTORINMBL_07302017.xls,yML559-100 uM AZD8055,95.10869403,1.056829733,98.9974704,3.639257367,yML 559,Y10,100 uM AZD8055,Y10*100 uM AZD8055,0,0.052,0.057,0.065666667,0.07,0.083,0.101666667,0.116,0.143333333,0.175333333,0.214333333,0.265333333,0.328,0.405,0.496,0.609666667,0.716,0.827333333,0.940333333,1.050333333,1.155666667,1.229333333,1.253666667,1.279666667,1.311,1.340666667,1.375,1.404666667,1.433666667,1.461666667,1.495666667,1.52,1.542,1.568666667,1.588333333,1.606333333,1.629666667,1.65,1.661,1.678333333,1.692666667
SET2AZDredo+highTORINMBL_07302017.xls,yML560-100 uM AZD8055,97.1626406,2.131634827,108.7985373,3.528720948,yML 560,UC5,100 uM AZD8055,UC5*100 uM AZD8055,0,0.047666667,0.053333333,0.062666667,0.070333333,0.087333333,0.109666667,0.13,0.161,0.197333333,0.232666667,0.286666667,0.351666667,0.434666667,0.530666667,0.633,0.736666667,0.847,0.952666667,1.052,1.118666667,1.128666667,1.145333333,1.166666667,1.195,1.224,1.258,1.285666667,1.316333333,1.343666667,1.379,1.402,1.426,1.453666667,1.473666667,1.493333333,1.515333333,1.537666667,1.547666667,1.566,1.583666667
SET2AZDredo+highTORINMBL_07302017.xls,yML561-100 uM AZD8055,78.08031042,8.113912331,86.66445934,5.03357898,yML 561,T73,100 uM AZD8055,T73*100 uM AZD8055,0,0.032333333,0.036666667,0.044,0.049666667,0.062,0.078333333,0.091666667,0.117333333,0.154333333,0.189666667,0.241,0.308666667,0.391666667,0.492,0.604333333,0.724,0.849333333,0.966333333,1.06,1.12,1.155333333,1.173333333,1.192666667,1.213,1.236,1.267333333,1.294666667,1.327,1.358333333,1.391666667,1.419,1.445666667,1.474333333,1.495333333,1.516666667,1.541666667,1.564,1.575,1.593,1.606333333
SET2AZDredo+highTORINMBL_07302017.xls,yML562-100 uM AZD8055,103.7278155,1.899748214,113.8694224,1.111336333,yML 562,CLIB215,100 uM AZD8055,CLIB215*100 uM AZD8055,0,0.035,0.038,0.042333333,0.045333333,0.052,0.063,0.071,0.085,0.098333333,0.118,0.138333333,0.165333333,0.196666667,0.237333333,0.289666667,0.342666667,0.412666667,0.484333333,0.578,0.668333333,0.770333333,0.873666667,0.956333333,1.025666667,1.061,1.072666667,1.079,1.091333333,1.108333333,1.132333333,1.158333333,1.186333333,1.220333333,1.253666667,1.284666667,1.320333333,1.348333333,1.375,1.399,1.421
SET2AZDredo+highTORINMBL_07302017.xls,yML563-100 uM AZD8055,81.75814616,0.994110451,85.6732166,0.48002296,yML 563,YJM269,100 uM AZD8055,YJM269*100 uM AZD8055,0,0.036666667,0.040333333,0.043666667,0.046,0.051333333,0.062666667,0.072,0.089333333,0.111,0.142,0.183666667,0.232333333,0.296333333,0.372666667,0.460666667,0.558,0.663,0.775,0.887333333,0.997666667,1.083,1.155,1.212666667,1.266,1.296,1.327666667,1.355333333,1.386666667,1.413666667,1.448666667,1.473333333,1.496,1.525,1.544333333,1.563,1.585666667,1.607333333,1.620666667,1.639666667,1.651666667
SET2AZDredo+highTORINMBL_07302017.xls,yML564-100 uM AZD8055,69.09412751,2.591826431,72.78771306,0.340564729,yML 564,CLIB382,100 uM AZD8055,CLIB382*100 uM AZD8055,0,0.053,0.057666667,0.066,0.073666667,0.092333333,0.12,0.146666667,0.194,0.259,0.344666667,0.459333333,0.573666667,0.712333333,0.859666667,1.006,1.129,1.193333333,1.219,1.255333333,1.291333333,1.325333333,1.363333333,1.397,1.431333333,1.461666667,1.493,1.514333333,1.538,1.559666667,1.584666667,1.600333333,1.614666667,1.633666667,1.648333333,1.659666667,1.673,1.690333333,1.697,1.712,1.715333333
SET2AZDredo+highTORINMBL_07302017.xls,yML565-100 uM AZD8055,74.80199609,5.4238678,85.8134293,7.804504729,yML 565,CBS7960,100 uM AZD8055,CBS7960*100 uM AZD8055,0,0.034666667,0.037,0.044333333,0.053333333,0.079333333,0.112666667,0.138,0.185,0.238666667,0.294333333,0.377333333,0.466666667,0.573333333,0.687,0.806666667,0.926666667,1.038,1.123666667,1.195333333,1.228,1.245,1.262666667,1.288,1.315,1.340666667,1.376,1.402333333,1.430666667,1.458333333,1.485666667,1.509,1.529,1.555,1.576,1.592333333,1.613,1.633333333,1.644666667,1.661333333,1.676
SET2AZDredo+highTORINMBL_07302017.xls,yML566-100 uM AZD8055,80.60893357,2.543779801,96.03250397,9.717496906,yML 566,FM479,100 uM AZD8055,FM479*100 uM AZD8055,0,0.086333333,0.099,0.112333333,0.121666667,0.140333333,0.175666667,0.206,0.265666667,0.335666667,0.422666667,0.541666667,0.671666667,0.818,0.958333333,1.095666667,1.221,1.317666667,1.352333333,1.376666667,1.404,1.427,1.456,1.479333333,1.499,1.512666667,1.532,1.543666667,1.557333333,1.569,1.585,1.596,1.605,1.617666667,1.629666667,1.638,1.647666667,1.659,1.664,1.675666667,1.682333333
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,yML742-100 uM AZD08055,78.85839261,0.564936965,80.91693503,1.273082381,BY4743,BY4743,100 uM AZD8055,BY4743*100 uM AZD8055,0,0.043666667,0.045,0.048,0.054333333,0.063333333,0.076333333,0.094666667,0.119666667,0.155,0.199333333,0.258666667,0.335,0.424,0.535333333,0.660333333,0.781666667,0.903333333,1.011333333,1.089333333,1.116333333,1.119666667,1.125,1.134666667,1.145333333,1.156,1.168,1.179666667,1.193,1.207333333,1.219666667,1.236,1.251,1.266666667,1.281333333,1.296333333,1.315333333,1.325333333,1.342333333,1.359666667,1.379666667
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3264-100uM AZD08055,65.00091872,1.408463989,68.57461754,2.357135967,NCYC 3264,DBVPG 6765,100 uM AZD8055,DBVPG 6765*100 uM AZD8055,0,0.074666667,0.091666667,0.116333333,0.154,0.205,0.276,0.38,0.506666667,0.653666667,0.809333333,0.961,1.105,1.181333333,1.209,1.231,1.253666667,1.282333333,1.310333333,1.336333333,1.363,1.391666667,1.419666667,1.448333333,1.476,1.497333333,1.521,1.540333333,1.559,1.574333333,1.59,1.607333333,1.620666667,1.634333333,1.645666667,1.659666667,1.670666667,1.680666667,1.689666667,1.699,1.706666667
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3265-100uM AZD08055,78.82564946,2.083694323,82.14601641,3.738239781,NCYC 3265,SK1,100 uM AZD8055,SK1*100 uM AZD8055,0,0.046333333,0.051666667,0.061666667,0.074333333,0.093,0.119,0.154333333,0.199666667,0.259333333,0.332333333,0.418333333,0.526333333,0.644333333,0.728666667,0.774333333,0.795,0.815333333,0.834,0.854666667,0.871666667,0.891666667,0.910333333,0.929666667,0.95,0.969666667,0.988,1.006666667,1.024666667,1.040666667,1.055333333,1.073333333,1.087333333,1.103,1.115666667,1.131333333,1.144333333,1.157333333,1.171333333,1.182,1.195333333
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3266-100uM AZD08055,64.92771975,1.618228932,65.63370303,1.146501503,NCYC 3266,Y55,100 uM AZD8055,Y55*100 uM AZD8055,0,0.065,0.076,0.097666667,0.131333333,0.178333333,0.244666667,0.336,0.456333333,0.595666667,0.749,0.912,1.075666667,1.186333333,1.206333333,1.228333333,1.246333333,1.269333333,1.298333333,1.328333333,1.359,1.391333333,1.421,1.451333333,1.48,1.503,1.527,1.552333333,1.571333333,1.590666667,1.609,1.627666667,1.642,1.657333333,1.671666667,1.687333333,1.699333333,1.711333333,1.723,1.733666667,1.743666667
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3284-100uM AZD08055,57.0851767,7.354361302,69.6975767,5.448744358,NCYC 3284,YPS128,100 uM AZD8055,YPS128*100 uM AZD8055,0,0.086666667,0.093333333,0.101333333,0.16,0.221666667,0.299333333,0.383666667,0.503666667,0.638666667,0.789333333,0.946333333,1.1,1.22,1.294333333,1.324666667,1.352333333,1.380333333,1.409666667,1.439333333,1.470666667,1.502,1.527333333,1.549,1.572333333,1.589666667,1.607,1.625,1.639666667,1.653333333,1.665333333,1.679,1.692,1.701666667,1.712666667,1.725,1.733666667,1.744666667,1.753666667,1.762,1.772
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3290-100uM AZD08055,68.48376327,0.95424335,70.91879658,0.453877722,NCYC 3290,DBVPG 6044,100 uM AZD8055,DBVPG 6044*100 uM AZD8055,0,0.043,0.041666667,0.048333333,0.064333333,0.116,0.159666667,0.215333333,0.29,0.382,0.488,0.612,0.742666667,0.879666667,1.018,1.148,1.238666667,1.263333333,1.284666667,1.311333333,1.338,1.365,1.39,1.417666667,1.448333333,1.473333333,1.500666667,1.525333333,1.547333333,1.567666667,1.585333333,1.605333333,1.621666667,1.638,1.651666667,1.666666667,1.680333333,1.694,1.705666667,1.717333333,1.727666667
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3311-100uM AZD08055,74.83407573,1.364666302,77.44188674,0.496774617,NCYC 3311,DBVPG 1788,100 uM AZD8055,DBVPG 1788*100 uM AZD8055,0,0.064666667,0.075666667,0.093666667,0.122,0.159333333,0.207,0.272,0.355333333,0.465333333,0.589333333,0.729333333,0.886666667,1.029666667,1.131666667,1.170333333,1.188666667,1.216666667,1.242333333,1.273,1.307333333,1.344,1.378666667,1.41,1.439666667,1.468,1.495666667,1.523,1.546,1.568666667,1.586,1.605333333,1.620333333,1.636,1.651,1.665666667,1.681333333,1.690666667,1.704333333,1.713666667,1.725666667
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3312-100uM AZD08055,72.24991803,0.690569185,78.77798378,3.416219814,NCYC 3312,DBVPG 1373,100 uM AZD8055,DBVPG 1373*100 uM AZD8055,0,0.059333333,0.07,0.083666667,0.112,0.140333333,0.181666667,0.234,0.308666667,0.406333333,0.523666667,0.636,0.747,0.852,0.954,1.053,1.138,1.18,1.205,1.237333333,1.272333333,1.308666667,1.342,1.375,1.405666667,1.432333333,1.458666667,1.484,1.506333333,1.525333333,1.541333333,1.562333333,1.577,1.592333333,1.607,1.622,1.636333333,1.650666667,1.659666667,1.671666667,1.685333333
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3313-100uM AZD08055,74.13793724,3.429511698,77.58684935,4.027406953,NCYC 3313,DBVPG 1853,100 uM AZD8055,DBVPG 1853*100 uM AZD8055,0,0.085666667,0.097,0.112,0.140666667,0.180666667,0.235333333,0.311,0.406333333,0.515666667,0.643333333,0.775333333,0.912333333,1.048,1.153666667,1.233666667,1.261333333,1.276333333,1.292333333,1.312,1.334666667,1.358333333,1.382,1.407333333,1.432333333,1.454,1.477,1.500333333,1.521666667,1.540666667,1.556333333,1.572333333,1.588333333,1.602666667,1.617,1.632,1.644666667,1.657666667,1.67,1.681,1.694333333
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3314-100uM AZD08055,64.89212595,1.156395882,66.4428309,1.330226034,NCYC 3314,BC187,100 uM AZD8055,BC187*100 uM AZD8055,0,0.061666667,0.073666667,0.091,0.120333333,0.159666667,0.217666667,0.297333333,0.408333333,0.535333333,0.686666667,0.845333333,1.004,1.122333333,1.176666667,1.195666667,1.211,1.238666667,1.270666667,1.303,1.330666667,1.362,1.389666667,1.417333333,1.449,1.472333333,1.498,1.522,1.541,1.562,1.578333333,1.597666667,1.613333333,1.627666667,1.643333333,1.658666667,1.670666667,1.684666667,1.695333333,1.707,1.719
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3315-100uM AZD08055,57.59305849,10.17054701,74.1404224,14.16569042,NCYC 3315,YPS606,100 uM AZD8055,YPS606*100 uM AZD8055,0,0.083333333,0.089333333,0.087333333,0.134333333,0.197,0.272666667,0.339,0.458,0.602,0.755333333,0.914,1.073333333,1.211666667,1.298333333,1.327666667,1.352666667,1.380333333,1.409,1.437333333,1.466333333,1.501,1.526,1.550666667,1.573,1.588666667,1.609,1.627333333,1.640666667,1.653666667,1.664333333,1.679333333,1.689666667,1.708,1.708666667,1.724333333,1.732666667,1.742333333,1.752,1.760333333,1.774
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3318-100uM AZD08055,65.09418537,3.220015516,68.59434213,2.469982658,NCYC 3318,L-1374,100 uM AZD8055,L-1374*100 uM AZD8055,0,0.079333333,0.092666667,0.119,0.157333333,0.209666667,0.282,0.387666667,0.519333333,0.669666667,0.834,0.994333333,1.126666667,1.193,1.216,1.237333333,1.262666667,1.292,1.322333333,1.351666667,1.381666667,1.414,1.445,1.473666667,1.498666667,1.520666667,1.539666667,1.562,1.581333333,1.601333333,1.617,1.635333333,1.647333333,1.661333333,1.672666667,1.687333333,1.697666667,1.707333333,1.716333333,1.724333333,1.734666667
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3319-100uM AZD08055,66.67736314,0.58102349,67.32894459,0.240024552,NCYC 3319,L-1528,100 uM AZD8055,L-1528*100 uM AZD8055,0,0.076333333,0.088,0.106666667,0.139666667,0.183666667,0.250666667,0.340666667,0.464666667,0.602333333,0.765333333,0.926333333,1.066,1.198333333,1.234333333,1.254,1.272333333,1.297333333,1.323333333,1.346333333,1.373666667,1.403333333,1.434333333,1.464666667,1.492,1.511333333,1.532,1.548333333,1.565333333,1.582,1.598,1.615333333,1.629,1.643,1.657666667,1.671,1.681666667,1.693666667,1.718666667,1.713,1.723666667
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3445 -100uM AZD08055,68.45187582,1.916511347,67.77406494,3.85795078,NCYC 3445 ,Y12,100 uM AZD8055,Y12*100 uM AZD8055,0,0.059,0.051333333,0.044,0.073333333,0.166333333,0.228,0.307333333,0.416333333,0.555333333,0.698333333,0.842333333,1.001333333,1.161,1.301666667,1.33,1.350333333,1.380666667,1.420666667,1.442333333,1.471666667,1.523666667,1.542666667,1.557333333,1.596666667,1.588666667,1.615333333,1.616666667,1.551666667,1.525,1.509666667,1.666666667,1.583666667,1.487666667,1.426,1.421333333,1.399,1.431666667,1.338333333,1.253,1.38
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3447-100uM AZD08055,58.66823997,13.69182865,65.49747396,4.963033357,NCYC 3447,DBVPG 1106,100 uM AZD8055,DBVPG 1106*100 uM AZD8055,0,0.080333333,0.097666667,0.107,0.155,0.203,0.269666667,0.361333333,0.478,0.615,0.762666667,0.914666667,1.061,1.173333333,1.252666667,1.28,1.299666667,1.325666667,1.353333333,1.380666667,1.409333333,1.441333333,1.472666667,1.502333333,1.529333333,1.548,1.568,1.590333333,1.609,1.626333333,1.641,1.658333333,1.672,1.684666667,1.697666667,1.711333333,1.722333333,1.733333333,1.743666667,1.753333333,1.766
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3448-100uM AZD08055,63.08456814,10.41822446,106.363577,31.33377263,NCYC 3448,UWOPS83-787.3,100 uM AZD8055,UWOPS83-787.3*100 uM AZD8055,0,0.077666667,0.088333333,0.104666667,0.153,0.211333333,0.269666667,0.315,0.431333333,0.571666667,0.721,0.874,1.028666667,1.172,1.301333333,1.369333333,1.392333333,1.419,1.443333333,1.471666667,1.504666667,1.537666667,1.564,1.594666667,1.620333333,1.641333333,1.655666667,1.671333333,1.691,1.703,1.716666667,1.728666667,1.740666667,1.751,1.761333333,1.773666667,1.781,1.791333333,1.797,1.806333333,1.814666667
